condition,outer_fold,group_id,subject_id,target,difference,contrast,is_synthetic,synthetic_notice,protocol_id
non_speaking,2,MOCK_G09,MOCK_S18,whole_face,-0.0005618080332693877,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,jaw,-0.0015200276079779989,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_brow,0.00022719805704640023,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_cheek,-0.0007120811390977002,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_eyelid,-0.00027798733151210026,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,mouth,-0.001291694590653699,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_brow,-0.00015357269480680003,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_cheek,-0.0009532608316964999,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_eyelid,-0.0005647625032844002,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,whole_face,-0.0006557735802478499,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,jaw,-0.0016629486483999995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_brow,1.0975134723300098e-05,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_cheek,-0.0012319247350995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_eyelid,-0.0005732181602956,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,mouth,-0.0015391602846141998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_brow,-0.0004161561076528996,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_cheek,-0.0012860644815104998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_eyelid,-0.0008246426855822997,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,whole_face,-0.0009403924960539626,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,jaw,-0.0020710904080885988,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_brow,-0.0004003969342641,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_cheek,-0.0012212005562622997,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_eyelid,-0.0008932895765441,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,mouth,-0.0016998711572535994,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,right_brow,-0.0004684137452509998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,right_cheek,-0.0016556045574531997,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,right_eyelid,-0.0009271164525812003,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,whole_face,-0.001167122923462262,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,jaw,-0.0019291111759043005,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,left_brow,-0.00021523671421479987,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,left_cheek,-0.0011874649916601004,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,left_eyelid,-0.0008573683099709004,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,mouth,-0.0017514826851802003,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,right_brow,-0.00043586268852580014,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,right_cheek,-0.0015200104619388002,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,right_eyelid,-0.0010068165254707995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S22,whole_face,-0.0011129191941082126,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,jaw,-0.0017029185163109995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,left_brow,6.888199748450018e-05,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,left_cheek,-0.0010510082186521996,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,left_eyelid,-0.0004712047369310997,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,mouth,-0.0015681511459839995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,right_brow,-0.00028669267678680006,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,right_cheek,-0.0012684133491548998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,right_eyelid,-0.0007750801741575001,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S23,whole_face,-0.0008818233525616252,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,jaw,-0.001570265211919,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,left_brow,0.0003317388726273001,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,left_cheek,-0.0007490670423231996,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,left_eyelid,-0.00019173705068680023,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,mouth,-0.001301996221734901,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,right_brow,3.312803659320015e-05,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,right_cheek,-0.0009785231784236997,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,right_eyelid,-0.0004290416496632995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G12,MOCK_S24,whole_face,-0.0006069704306912995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,jaw,-0.0014629924552891993,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,left_brow,0.0002547882181539998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,left_cheek,-0.0006769187911229999,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,left_eyelid,-0.00020827147053579988,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,mouth,-0.001238438345069,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,right_brow,0.00018348634353700013,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S25,right_eyelid,-0.0004925109313344998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,jaw,-0.0016674389275990993,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,left_brow,7.37600722166996e-05,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,left_cheek,-0.0010317007593094998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,left_eyelid,-0.00045161002649499963,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,mouth,-0.0015078971436814992,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,right_brow,-0.00018020214063120023,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G13,MOCK_S26,right_eyelid,-0.0006686217692491994,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,jaw,-0.0018940552034712992,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,left_brow,-0.0002694087720799994,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,left_cheek,-0.0012061913710817995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,left_eyelid,-0.0006696664970778999,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,mouth,-0.0016963148862147994,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,right_brow,-0.0004691755949160995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S27,right_eyelid,-0.0009825982980776003,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,jaw,-0.0020686602431264,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,left_brow,-0.00022220748017790035,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,left_cheek,-0.0011104595334607004,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,left_eyelid,-0.0007401463734256,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,mouth,-0.0018023851407213002,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,right_brow,-0.0005439238797008998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G14,MOCK_S28,right_eyelid,-0.0009798723523478997,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,jaw,-0.001804731494460701,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,left_brow,-5.74371250159e-05,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,left_cheek,-0.0009848945865433998,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,left_eyelid,-0.0006230977060249004,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,mouth,-0.0016429335159661995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,right_brow,-0.00038091777856999985,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S29,right_eyelid,-0.0008263411023489006,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,-0.0015577775059682003,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,left_brow,9.54808469208002e-05,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,left_cheek,-0.0008187046516063001,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,left_eyelid,-0.00029718653209099936,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,-0.0013914459753677005,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_brow,3.1272263240006773e-06,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,-0.0004791900491318002,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,jaw,-0.0013287228959870997,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,0.0003168213065814999,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,-0.0005639530133714002,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,-0.00010817018018159999,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,mouth,-0.0010167616750665995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,0.0001868412013445002,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_cheek,-0.0007997948962763001,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,-0.00034702266466440056,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,whole_face,-0.0004575953522026749,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,jaw,-0.0016398360029498994,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,left_brow,0.00025668898239460027,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,left_cheek,-0.0008823502756706994,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,left_eyelid,-0.00041991222277119964,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,mouth,-0.0013183728421155994,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,right_brow,-8.229178736669958e-05,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,right_cheek,-0.0010887309263682993,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,right_eyelid,-0.0005759814763282994,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S02,whole_face,-0.0007188483188970123,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,jaw,-0.0016690316102236005,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,left_brow,0.0001173251277287006,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,left_cheek,-0.0009127338797659005,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,left_eyelid,-0.0004571602427441007,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,mouth,-0.0013565739683200993,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,right_brow,-5.815631023550066e-05,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,right_cheek,-0.0012178840236453,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,right_eyelid,-0.0006487973972943003,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S03,whole_face,-0.0007753765380625124,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,jaw,-0.0013832382845450995,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,left_brow,0.00030113717562760007,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,left_cheek,-0.0007386771121738007,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,left_eyelid,-0.00010767865311209993,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,mouth,-0.0011854435657482993,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,right_brow,0.00016337354696570067,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,right_cheek,-0.0008941645136646007,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,right_eyelid,-0.00039873953568320044,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G02,MOCK_S04,whole_face,-0.0005304288677917251,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,jaw,-0.0011542061305524999,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G03,MOCK_S05,left_brow,0.0005258745261853999,persistence-self,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
